123109,876,57155,5,00:00.0,S,1,72.0,00:00.0,57155,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO57155,PO2117166089,10-4020-000444,29544,278,6,519,519,5,12189,87531Vi63029,9755,6609.3206,628.0175,196.2555,7433.5936,NULL,62875,4EB5-4191-9E,1,876,1,72.0,0.0,72.0,Hitch Rack - 4-Bike,RA-H123,0,1,NULL,4,3,44.88,120.0,NULL,NULL,NULL,NULL,0,S,NULL,NULL,26,118,00:00.0,NULL,NULL,Distinguish,5.55553E13,1,2008,00:00.0,USD,CAD,1.5841,1.5758,519,2500-622 5th Ave Sw,NULL,Calgary,1,T2P 2G8,0xE6100000010C946079A9DB8149409D01CB543C835CC0,519,2500-622 5th Ave Sw,NULL,Calgary,1,T2P 2G8,0xE6100000010C946079A9DB8149409D01CB543C835CC0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,427,AW00029544,428,Finer Cycle Shop,SC,0,Mr.,Shaun,NULL,Beasley,NULL,1,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-5771.5534</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
122223,961,57103,14,00:00.0,S,1,534.492,00:00.0,57103,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO57103,PO18357137706,10-4020-000138,29666,278,6,468,468,5,7832,87393Vi40549,9755,17844.474,1703.8719,532.46,20080.8059,NULL,61995,DAE3-4B11-97,1,961,1,445.41,0.0,445.41,"Touring-3000 Yellow, 44",BK-T18Y-44,1,1,Yellow,100,75,461.4448,742.35,44,CM,LB,28.77,4,T,L,U,3,36,00:00.0,NULL,NULL,Distinguish,5.55524E13,9,2008,00:00.0,USD,CAD,1.5841,1.5758,468,Po Box 83270,NULL,Vancouver,7,V7L 4J4,0xE6100000010C84AB97D4DBA948409A541165E1B95EC0,468,Po Box 83270,NULL,Vancouver,7,V7L 4J4,0xE6100000010C84AB97D4DBA948409A541165E1B95EC0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,707,AW00029666,708,South Bike Company,SC,0,Ms.,Jane,NULL,Clayton,NULL,0,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-3200.418</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
163389,895,65189,12,00:00.0,S,1,246.7308,00:00.0,65189,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO65189,PO14761195376,10-4020-000408,29557,278,6,513,513,5,3513,15803Vi18487,11086,32755.8056,3122.016,975.63,36853.4516,NULL,89033,985E-4937-94,1,895,1,200.052,0.0,200.052,"LL Touring Frame - Blue, 50",FR-T67U-50,1,1,Blue,500,375,199.8519,333.42,50,CM,LB,3.1,1,T,L,U,16,10,00:00.0,NULL,NULL,Vista,1.1114E13,1,2005,00:00.0,USD,CAD,1.5391,1.5457,513,"253711 Mayfield Place, Unit 150",NULL,Richmond,7,V6B 3P7,0xE6100000010C515904B09DA14840DA088CDF72BE5EC0,513,"253711 Mayfield Place, Unit 150",NULL,Richmond,7,V6B 3P7,0xE6100000010C515904B09DA14840DA088CDF72BE5EC0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,463,AW00029557,464,Odometers and Accessories Company,SC,0,Mr.,Alexander,J.,Berger,II,1,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-1274.764216</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
164064,708,65238,24,00:00.0,S,2,20.994,00:00.0,65238,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO65238,PO10875188169,10-4020-000281,29625,289,6,491,491,5,2602,87205Vi13535,11086,23168.239,2216.8385,692.762,26077.8395,NULL,89739,896A-4ED1-B1,2,708,1,20.994,0.0,41.988,"Sport-100 Helmet, Black",HL-U509,0,1,Black,4,3,13.0863,34.99,NULL,NULL,NULL,NULL,0,S,NULL,NULL,31,33,00:00.0,NULL,NULL,Vista,1.11181E13,9,2006,00:00.0,USD,CAD,1.5391,1.5457,491,20225 Lansing Ave,NULL,Montreal,63,H1Y 2H7,0xE6100000010C270CF6468EC44640DCE9F498026C52C0,491,20225 Lansing Ave,NULL,Montreal,63,H1Y 2H7,0xE6100000010C270CF6468EC44640DCE9F498026C52C0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,617,AW00029625,618,Petroleum Products Distributors,SC,0,Ms.,Suzana De Abreu,A.,Canuto,NULL,2,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-6071.536125</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
143044,797,61179,16,00:00.0,S,4,806.7528,00:00.0,61179,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO61179,PO18444157069,10-4020-000227,29994,289,6,482,482,5,10456,125300Vi53935,10426,39248.358,3775.9204,1179.9751,44204.2535,NULL,75852,1443-4268-AC,4,797,1,672.294,0.0,2689.176,"Road-550-W Yellow, 38",BK-R64Y-38,1,1,Yellow,100,75,713.0798,1120.49,38,CM,LB,17.35,4,R,M,W,2,29,00:00.0,NULL,NULL,ColonialVoice,7.7773E13,1,2006,00:00.0,USD,CAD,1.555,1.5582,482,2500 University Avenue,NULL,Toronto,57,M4B 1V5,0xE6100000010C19DA2A5F00DA45401ED929512AD353C0,482,2500 University Avenue,NULL,Toronto,57,M4B 1V5,0xE6100000010C19DA2A5F00DA45401ED929512AD353C0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,1417,AW00029994,1418,"Health Spa, Limited",SC,0,Ms.,Robin,M.,McGuigan,NULL,1,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-8575.8129</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
198281,779,71851,49,00:00.0,S,6,1670.3928,00:00.0,71851,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO71851,PO18299133687,10-4020-000118,29950,289,6,463,463,5,5110,106955Vi26747,12098,38145.9918,3699.901,1156.219,43002.1118,NULL,112265,AABE-4443-91,6,779,1,1391.994,0.0,8351.964,"Mountain-200 Silver, 38",BK-M68S-38,1,1,Silver,100,75,1265.6195,2319.99,38,CM,LB,23.35,4,M,H,U,1,20,00:00.0,NULL,NULL,Vista,1.11115E13,12,2005,00:00.0,USD,CAD,1.5873,1.5892,463,992 St Clair Ave East,NULL,Toronto,57,M4B 1V7,0xE6100000010C87D094DF5AD14540EBD7098BE8D753C0,463,992 St Clair Ave East,NULL,Toronto,57,M4B 1V7,0xE6100000010C87D094DF5AD14540EBD7098BE8D753C0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,1321,AW00029950,1322,Rapid Bikes,SC,0,Mr.,Yale,NULL,Li,NULL,1,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-5389.533825</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
174321,867,67295,25,00:00.0,S,7,45.4935,00:00.0,67295,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO67295,PO1711155302,10-4020-000245,30000,289,6,485,485,5,6156,126694Vi31994,11427,62810.4352,6080.6124,1900.1914,70791.239,NULL,96201,D785-46A0-BC,7,867,1,41.994,0.0,293.958,"Women's Mountain Shorts, S",SH-W890-S,0,1,Black,4,3,26.1763,69.99,S,NULL,NULL,NULL,0,M,NULL,W,22,37,00:00.0,NULL,NULL,ColonialVoice,7.77726E13,9,2006,00:00.0,USD,CAD,1.5592,1.5578,485,"9900-6400 Boul, Taschereau",NULL,Brossard,63,J4Z 1R4,0xE6100000010C4CF76DA17FBC4640A9CC69062A5752C0,485,"9900-6400 Boul, Taschereau",NULL,Brossard,63,J4Z 1R4,0xE6100000010C4CF76DA17FBC4640A9CC69062A5752C0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,1429,AW00030000,1430,Leather Seat Factory,SC,0,Mr.,James,L.,McCoy,II,0,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-15390.6382</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
196987,858,71794,56,00:00.0,S,4,15.9185,00:00.0,71794,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO71794,PO17574111985,10-4020-000678,29722,289,6,555,555,5,12698,65467Vi65677,12098,64704.8794,6354.4426,1985.7633,73045.0853,NULL,110969,C39A-4835-99,4,858,1,14.694,0.0,58.776,"Half-Finger Gloves, S",GL-H102-S,0,1,Black,4,3,9.1593,24.49,S,NULL,NULL,NULL,0,S,NULL,U,20,4,00:00.0,NULL,NULL,ColonialVoice,7.77717E13,11,2007,00:00.0,USD,CAD,1.5873,1.5892,555,"9950 Ferrand Drive, 9th Floor",NULL,Toronto,57,M4B 1V4,0xE6100000010C74345118A7DC4540DBF7CCE8A1CD53C0,555,"9950 Ferrand Drive, 9th Floor",NULL,Toronto,57,M4B 1V4,0xE6100000010C74345118A7DC4540DBF7CCE8A1CD53C0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,827,AW00029722,828,Vigorous Exercise Company,SC,0,Mr.,Reuben,NULL,D'sa,NULL,0,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-9054.124126</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
102368,969,53544,2,00:00.0,S,1,1716.5304,00:00.0,53544,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO53544,PO17516134934,10-4020-000630,29840,289,6,547,547,5,8482,47585Vi43849,9084,1574.442,148.8424,46.5133,1769.7977,NULL,49019,6A46-4037-85,1,969,1,1430.442,0.0,1430.442,"Touring-1000 Blue, 60",BK-T79U-60,1,1,Blue,100,75,1481.9379,2384.07,60,CM,LB,25.9,4,T,H,U,3,34,00:00.0,NULL,NULL,Distinguish,5.55536E13,12,2005,00:00.0,USD,CAD,1.5955,1.5969,547,7000 Victoria Park Avenue,NULL,Toronto,57,M4B 1V4,0xE6100000010C1DD196D496D24540BF31399A0DCE53C0,547,7000 Victoria Park Avenue,NULL,Toronto,57,M4B 1V4,0xE6100000010C1DD196D496D24540BF31399A0DCE53C0,1,No Discount,0.0,No Discount,No Discount,00:00.0,00:00.0,0,NULL,1077,AW00029840,1078,Eastside Parts Shop,SC,0,Mr.,Andrew,R.,Hill,NULL,0,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-1560.024</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
197001,884,71794,18,00:00.0,S,19,35.0935,00:00.0,71794,8,00:00.0,00:00.0,00:00.0,Shipped,0,SO71794,PO17574111985,10-4020-000678,29722,289,6,555,555,5,12698,65467Vi65677,12098,64704.8794,6354.4426,1985.7633,73045.0853,NULL,110931,C39A-4835-99,19,884,3,29.6945,0.05,535.985725,"Short-Sleeve Classic Jersey, XL",SJ-0194-X,0,1,Yellow,4,3,41.5723,53.99,XL,NULL,NULL,NULL,0,S,NULL,U,21,32,00:00.0,NULL,NULL,ColonialVoice,7.77717E13,11,2007,00:00.0,USD,CAD,1.5873,1.5892,555,"9950 Ferrand Drive, 9th Floor",NULL,Toronto,57,M4B 1V4,0xE6100000010C74345118A7DC4540DBF7CCE8A1CD53C0,555,"9950 Ferrand Drive, 9th Floor",NULL,Toronto,57,M4B 1V4,0xE6100000010C74345118A7DC4540DBF7CCE8A1CD53C0,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,00:00.0,00:00.0,15,24,827,AW00029722,828,Vigorous Exercise Company,SC,0,Mr.,Reuben,NULL,D'sa,NULL,0,NULL,"\"<IndividualSurvey xmlns=\"\"http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey\"\"><TotalPurchaseYTD>-9054.124126</TotalPurchaseYTD></IndividualSurvey>\"",Canada,CA,North America,6771829.138,5693988.86,0,0
